row_id,microbusiness_density
1045_2021-04-01,1.728597
1045_2021-05-01,1.7048453
1045_2021-06-01,1.6916499
1045_2021-07-01,1.7048453
1045_2021-08-01,1.7206799
1045_2021-09-01,1.6969281
1045_2021-10-01,1.6810937
1045_2021-11-01,1.6969281
1045_2021-12-01,1.7154016
1045_2022-01-01,1.7068802
1045_2022-02-01,1.7147825
1045_2022-03-01,1.7121483
1045_2022-04-01,1.7042462
1045_2022-05-01,1.6963439
1045_2022-06-01,1.7621957
1045_2022-07-01,1.806975
1045_2022-08-01,1.7753662
1045_2022-09-01,1.772732
1045_2022-10-01,1.7595617
1047_2019-08-01,1.1604786
1047_2019-09-01,1.196336
1047_2019-10-01,1.2061154
1047_2019-11-01,1.1865567
1047_2019-12-01,1.1865567
1047_2020-01-01,1.1967338
1047_2020-02-01,1.1735926
1047_2020-03-01,1.1802043
1047_2020-04-01,1.1802043
1047_2020-05-01,1.1967338
1047_2020-06-01,1.2066514
1047_2020-07-01,1.2165692
1047_2020-08-01,1.2231809
1047_2020-09-01,1.2264868
1047_2020-10-01,1.2430162
1047_2020-11-01,1.219875
1047_2020-12-01,1.2430162
1047_2021-01-01,1.2584119
1047_2021-02-01,1.359354
1047_2021-03-01,1.3660835
1047_2021-04-01,1.3728129
1047_2021-05-01,1.3694482
1047_2021-06-01,1.3627187
1047_2021-07-01,1.3660835
1047_2021-08-01,1.3694482
1047_2021-09-01,1.3694482
1047_2021-10-01,1.3627187
1047_2021-11-01,1.3963661
1047_2021-12-01,1.4131898
1047_2022-01-01,1.418709
1047_2022-02-01,1.4290645
1047_2022-03-01,1.4394201
1047_2022-04-01,1.4394201
1047_2022-05-01,1.4394201
1047_2022-06-01,1.4670348
1047_2022-07-01,1.4981015
1047_2022-08-01,1.4739386
1047_2022-09-01,1.4670348
1047_2022-10-01,1.4739386
1049_2019-08-01,2.1565704
1049_2019-09-01,2.1192918
1049_2019-10-01,2.1453867
1049_2019-11-01,2.1248834
1049_2019-12-01,2.1677539
1049_2020-01-01,2.1742368
1049_2020-02-01,2.1463141
1049_2020-03-01,2.1463141
1049_2020-04-01,2.1760983
1049_2020-05-01,2.2040207
1049_2020-06-01,2.1965749
1049_2020-07-01,2.2263589
1049_2020-08-01,2.2263589
1049_2020-09-01,2.2244973
1049_2020-10-01,2.2096055
1049_2020-11-01,2.1909902
1049_2020-12-01,2.1686523
1049_2021-01-01,2.1877325
1049_2021-02-01,2.2267659
1049_2021-03-01,2.2342007
1049_2021-04-01,2.2379181
1049_2021-05-01,2.2472119
1049_2021-06-01,2.2509294
1049_2021-07-01,2.2620819
1049_2021-08-01,2.2379181
1049_2021-09-01,2.2286246
1049_2021-10-01,2.2881041
1049_2021-11-01,2.3104088
1049_2021-12-01,2.3271375
1049_2022-01-01,2.3176236
1049_2022-02-01,2.3213229
1049_2022-03-01,2.2917283
1049_2022-04-01,2.310225
1049_2022-05-01,2.3028262
1049_2022-06-01,2.2750814
1049_2022-07-01,2.2713821
1049_2022-08-01,2.2510357
1049_2022-09-01,2.2473364
1049_2022-10-01,2.2713821
1051_2019-08-01,2.5783718
1051_2019-09-01,2.6373696
1051_2019-10-01,2.6405587
1051_2019-11-01,2.7091238
1051_2019-12-01,2.6931787
1051_2020-01-01,2.6963937
1051_2020-02-01,2.6693981
1051_2020-03-01,2.6693981
1051_2020-04-01,2.6900418
1051_2020-05-01,2.6773379
1051_2020-06-01,2.7011576
1051_2020-07-01,2.7218015
1051_2020-08-01,2.7218015
1051_2020-09-01,2.8361361
1051_2020-10-01,2.84884
1051_2020-11-01,2.8234322
1051_2020-12-01,2.7980247
1051_2021-01-01,2.7115951
1051_2021-02-01,2.7243106
1051_2021-03-01,2.7306683
1051_2021-04-01,2.7433839
1051_2021-05-01,2.7497418
1051_2021-06-01,2.7624574
1051_2021-07-01,2.7719939
1051_2021-08-01,2.7656362
1051_2021-09-01,2.8673608
1051_2021-10-01,3.0120003
1051_2021-11-01,3.2965112
1051_2021-12-01,3.3362472
1051_2022-01-01,3.3051851
1051_2022-02-01,3.308342
1051_2022-03-01,3.3162339
1051_2022-04-01,3.3414884
1051_2022-05-01,3.3272827
1051_2022-06-01,3.3541157
1051_2022-07-01,3.4046247
1051_2022-08-01,3.3998895
1051_2022-09-01,3.2388918
1051_2022-10-01,3.2452056
1053_2019-08-01,1.645063
1053_2019-09-01,1.6895243
1053_2019-10-01,1.675844
1053_2019-11-01,1.6963644
1053_2019-12-01,1.6826841
1053_2020-01-01,1.6551725
1053_2020-02-01,1.6344827
1053_2020-03-01,1.6655172
1053_2020-04-01,1.6482759
1053_2020-05-01,1.6482759
1053_2020-06-01,1.6931034
1053_2020-07-01,1.6965517
1053_2020-08-01,1.7206897
1053_2020-09-01,1.7413793
1053_2020-10-01,1.7482759
1053_2020-11-01,1.7586207
1053_2020-12-01,1.7413793
1053_2021-01-01,1.727554
1053_2021-02-01,1.5746115
1053_2021-03-01,1.5780876
1053_2021-04-01,1.6197991
1053_2021-05-01,1.5989434
1053_2021-06-01,1.6024193
1053_2021-07-01,1.633703
1053_2021-08-01,1.6406549
1053_2021-09-01,1.633703
1053_2021-10-01,1.6545588
1053_2021-11-01,1.6962703
1053_2021-12-01,1.7101742
1053_2022-01-01,1.7276423
1053_2022-02-01,1.7416596
1053_2022-03-01,1.7521727
1053_2022-04-01,1.836277
1053_2022-05-01,1.8397813
1053_2022-06-01,1.8643117
1053_2022-07-01,1.9133726
1053_2022-08-01,1.8888421
1053_2022-09-01,1.9133726
1053_2022-10-01,1.948416
1055_2019-08-01,2.3228111
1055_2019-09-01,2.3004766
1055_2019-10-01,2.304199
1055_2019-11-01,2.316607
1055_2019-12-01,2.3203297
1055_2020-01-01,2.2502418
1055_2020-02-01,2.2291651
1055_2020-03-01,2.2291651
1055_2020-04-01,2.2552009
1055_2020-05-01,2.249002
1055_2020-06-01,2.2837164
1055_2020-07-01,2.298594
1055_2020-08-01,2.3345482
1055_2020-09-01,2.3531454
1055_2020-10-01,2.3432269
1055_2020-11-01,2.3122318
1055_2020-12-01,2.3159513
1055_2021-01-01,2.330632
1055_2021-02-01,2.4199853
1055_2021-03-01,2.4112983
1055_2021-04-01,2.4137802
1055_2021-05-01,2.4199853
1055_2021-06-01,2.4125392
1055_2021-07-01,2.4112983
1055_2021-08-01,2.4187443
1055_2021-09-01,2.3666215
1055_2021-10-01,2.3529704
1055_2021-11-01,2.3666215
1055_2021-12-01,2.3790317
1055_2022-01-01,2.4139428
1055_2022-02-01,2.4015381
1055_2022-03-01,2.4362712
1055_2022-04-01,2.4697638
1055_2022-05-01,2.4610806
1055_2022-06-01,2.5714817
1055_2022-07-01,2.7302611
1055_2022-08-01,2.7240589
1055_2022-09-01,2.7277801
1055_2022-10-01,2.7364635
1057_2019-08-01,1.6157439
1057_2019-09-01,1.5697986
1057_2019-10-01,1.6004288
1057_2019-11-01,1.5697986
1057_2019-12-01,1.5774561
1057_2020-01-01,1.574138
1057_2020-02-01,1.5818168
1057_2020-03-01,1.6048529
1057_2020-04-01,1.6278892
1057_2020-05-01,1.6278892
1057_2020-06-01,1.6278892
1057_2020-07-01,1.6048529
1057_2020-08-01,1.74307
1057_2020-09-01,1.7353913
1057_2020-10-01,1.7353913
1057_2020-11-01,1.7661061
1057_2020-12-01,1.7661061
1057_2021-01-01,1.7442755
1057_2021-02-01,1.882588
1057_2021-03-01,1.8518518
1057_2021-04-01,1.2217612
1057_2021-05-01,1.1987091
1057_2021-06-01,1.0527124
1057_2021-07-01,1.0603966
1057_2021-08-01,1.0450284
1057_2021-09-01,1.0527124
1057_2021-10-01,1.0373445
1057_2021-11-01,1.0373445
1057_2021-12-01,1.0527124
1057_2022-01-01,1.028218
1057_2022-02-01,1.035949
1057_2022-03-01,1.035949
1057_2022-04-01,1.028218
1057_2022-05-01,1.028218
1057_2022-06-01,1.0204871
1057_2022-07-01,1.0514109
1057_2022-08-01,1.04368
1057_2022-09-01,1.0668728
1057_2022-10-01,1.0514109
1059_2019-08-01,1.7484727
1059_2019-09-01,1.4998946
1059_2019-10-01,1.4956815
1059_2019-11-01,1.4577628
1059_2019-12-01,1.4156309
1059_2020-01-01,1.3945062
1059_2020-02-01,1.4029323
1059_2020-03-01,1.4029323
1059_2020-04-01,1.4366363
1059_2020-05-01,1.4324234
1059_2020-06-01,1.4450624
1059_2020-07-01,1.4366363
1059_2020-08-01,1.4661274
1059_2020-09-01,1.4155713
1059_2020-10-01,1.4282103
1059_2020-11-01,1.4661274
1059_2020-12-01,1.4408493
1059_2021-01-01,1.420575
1059_2021-02-01,1.7216522
1059_2021-03-01,1.7428547
1059_2021-04-01,1.7428547
1059_2021-05-01,1.7301332
1059_2021-06-01,1.7343737
1059_2021-07-01,1.7555763
1059_2021-08-01,1.8149436
1059_2021-09-01,1.8361462
1059_2021-10-01,1.8573488
1059_2021-11-01,1.8361462
1059_2021-12-01,1.8488678
1059_2022-01-01,1.8437263
1059_2022-02-01,1.8859168
1059_2022-03-01,1.9956121
1059_2022-04-01,2.0040503
1059_2022-05-01,2.0082693
1059_2022-06-01,2.0040503
1059_2022-07-01,2.063117
1059_2022-08-01,1.982955
1059_2022-09-01,1.9281074
1059_2022-10-01,1.9323264
1061_2019-08-01,1.3254002
1061_2019-09-01,1.2383302
1061_2019-10-01,1.2576791
1061_2019-11-01,1.3060514
1061_2019-12-01,1.2867025
1061_2020-01-01,1.2696874
1061_2020-02-01,1.2745335
1061_2020-03-01,1.255149
1061_2020-04-01,1.2454567
1061_2020-05-01,1.2745335
1061_2020-06-01,1.2842258
1061_2020-07-01,1.2842258
1061_2020-08-01,1.2745335
1061_2020-09-01,1.2793797
1061_2020-10-01,1.3084565
1061_2020-11-01,1.3036103
1061_2020-12-01,1.2890719
1061_2021-01-01,1.2621971
1061_2021-02-01,1.3398708
1061_2021-03-01,1.3398708
1061_2021-04-01,1.3641438
1061_2021-05-01,1.3641438
1061_2021-06-01,1.3398708
1061_2021-07-01,1.3544347
1061_2021-08-01,1.34958
1061_2021-09-01,1.3641438
1061_2021-10-01,1.3787076
1061_2021-11-01,1.3787076
1061_2021-12-01,1.3884169
1061_2022-01-01,1.3891587
1061_2022-02-01,1.3891587
1061_2022-03-01,1.3551583
1061_2022-04-01,1.4085876
1061_2022-05-01,1.4037303
1061_2022-06-01,1.4183019
1061_2022-07-01,1.4474452
1061_2022-08-01,1.4231591
1061_2022-09-01,1.4377307
1061_2022-10-01,1.4523023
1063_2019-08-01,1.3008877
1063_2019-09-01,1.3008877
1063_2019-10-01,1.2396694
1063_2019-11-01,1.2396694
1063_2019-12-01,1.2243649
1063_2020-01-01,1.2797076
1063_2020-02-01,1.3101767
1063_2020-03-01,1.3254113
1063_2020-04-01,1.2949421
1063_2020-05-01,1.2340037
1063_2020-06-01,1.2187691
1063_2020-07-01,1.3254113
1063_2020-08-01,1.2492383
1063_2020-09-01,1.3101767
1063_2020-10-01,1.2492383
1063_2020-11-01,1.2340037
1063_2020-12-01,1.2035345
1063_2021-01-01,1.2111801
1063_2021-02-01,1.0403727
1063_2021-03-01,1.0714285
1063_2021-04-01,1.2111801
1063_2021-05-01,1.1645963
1063_2021-06-01,1.1645963
1063_2021-07-01,1.1801243
1063_2021-08-01,1.1801243
1063_2021-09-01,1.1801243
1063_2021-10-01,1.2267081
1063_2021-11-01,1.3664596
1063_2021-12-01,1.3819876
1063_2022-01-01,1.3168087
1063_2022-02-01,1.3168087
1063_2022-03-01,1.2858249
1063_2022-04-01,1.3168087
1063_2022-05-01,1.3323005
1063_2022-06-01,1.3787762
1063_2022-07-01,1.4097599
1063_2022-08-01,1.3787762
1063_2022-09-01,1.4252517
1063_2022-10-01,1.4407436
1065_2019-08-01,0.8778792
1065_2019-09-01,0.79965234
1065_2019-10-01,0.80834419
1065_2019-11-01,0.80834419
1065_2019-12-01,0.81703609
1065_2020-01-01,0.82412767
1065_2020-02-01,0.83289498
1065_2020-03-01,0.79782569
1065_2020-04-01,0.81536031
1065_2020-05-01,0.83289498
1065_2020-06-01,0.87673157
1065_2020-07-01,0.90303349
1065_2020-08-01,0.92056811
1065_2020-09-01,0.9644047
1065_2020-10-01,0.99070662
1065_2020-11-01,0.94687009
1065_2020-12-01,0.90303349
1065_2021-01-01,0.90708941
1065_2021-02-01,0.93350947
1065_2021-03-01,1.0568032
1065_2021-04-01,1.0744165
1065_2021-05-01,1.1272568
1065_2021-06-01,1.0920299
1065_2021-07-01,1.1008366
1065_2021-08-01,1.1096433
1065_2021-09-01,1.0920299
1065_2021-10-01,1.11845
1065_2021-11-01,1.11845
1065_2021-12-01,1.11845
1065_2022-01-01,1.1296444
1065_2022-02-01,1.1384697
1065_2022-03-01,1.120819
1065_2022-04-01,1.1031682
1065_2022-05-01,1.1119937
1065_2022-06-01,1.1384697
1065_2022-07-01,1.1561204
1065_2022-08-01,1.1296444
1065_2022-09-01,1.147295
1065_2022-10-01,1.1825964
1067_2019-08-01,2.8235643
1067_2019-09-01,2.6683421
1067_2019-10-01,2.653559
1067_2019-11-01,2.7052996
1067_2019-12-01,2.7496488
1067_2020-01-01,2.7184753
1067_2020-02-01,2.6815395
1067_2020-03-01,2.6667652
1067_2020-04-01,2.6593781
1067_2020-05-01,2.6889267
1067_2020-06-01,2.6963139
1067_2020-07-01,2.7110882
1067_2020-08-01,2.7849598
1067_2020-09-01,2.7332497
1067_2020-10-01,2.7258625
1067_2020-11-01,2.6741524
1067_2020-12-01,2.6519909
1067_2021-01-01,2.5116348
1067_2021-02-01,2.6446037
1067_2021-03-01,2.6519909
1067_2021-04-01,2.6889267
1067_2021-05-01,2.6002808
1067_2021-06-01,2.6002808
1067_2021-07-01,2.5855064
1067_2021-08-01,2.5781193
1067_2021-09-01,2.4599247
1067_2021-10-01,2.4968605
1067_2021-11-01,2.474699
1067_2021-12-01,2.4894733
1067_2022-01-01,2.4543042
1067_2022-02-01,2.4174528
1067_2022-03-01,2.424823
1067_2022-04-01,2.424823
1067_2022-05-01,2.4027123
1067_2022-06-01,2.424823
1067_2022-07-01,2.446934
1067_2022-08-01,2.4837854
1067_2022-09-01,2.4543042
1067_2022-10-01,2.4543042
1069_2019-08-01,3.3571303
1069_2019-09-01,3.4036348
1069_2019-10-01,3.4061487
1069_2019-11-01,3.4174607
1069_2019-12-01,3.4174607
1069_2020-01-01,3.3914413
1069_2020-02-01,3.357677
1069_2020-03-01,3.3939424
1069_2020-04-01,3.4202037
1069_2020-05-01,3.4252057
1069_2020-06-01,3.4677238
1069_2020-07-01,3.5014882
1069_2020-08-01,3.5452569
1069_2020-09-01,3.57652
1069_2020-10-01,3.5877748
1069_2020-11-01,3.5665157
1069_2020-12-01,3.5840232
1069_2021-01-01,3.5333359
1069_2021-02-01,3.3491395
1069_2021-03-01,3.3777645
1069_2021-04-01,3.4014113
1069_2021-05-01,3.422569
1069_2021-06-01,3.4188354
1069_2021-07-01,3.4126124
1069_2021-08-01,3.3989222
1069_2021-09-01,3.4163461
1069_2021-10-01,3.3802536
1069_2021-11-01,3.4001667
1069_2021-12-01,3.393944
1069_2022-01-01,3.3539484
1069_2022-02-01,3.3971534
1069_2022-03-01,3.4144354
1069_2022-04-01,3.384809
1069_2022-05-01,3.3625894
1069_2022-06-01,3.384809
1069_2022-07-01,3.4761569
1069_2022-08-01,3.4452963
1069_2022-09-01,3.4527028
1069_2022-10-01,3.4243109
1071_2019-08-01,1.5767797
1071_2019-09-01,1.5524091
1071_2019-10-01,1.5889649
1071_2019-11-01,1.5694685
1071_2019-12-01,1.5719055
1071_2020-01-01,1.5756687
1071_2020-02-01,1.5683401
1071_2020-03-01,1.5805545
1071_2020-04-01,1.6000978
1071_2020-05-01,1.5903261
1071_2020-06-01,1.5903261
1071_2020-07-01,1.6025406
1071_2020-08-01,1.5903261
1071_2020-09-01,1.5487969
1071_2020-10-01,1.5634543
1071_2020-11-01,1.5683401
1071_2020-12-01,1.5512397
1071_2021-01-01,1.5292391
1071_2021-02-01,1.4436016
1071_2021-03-01,1.4607291
1071_2021-04-01,1.4729631
1071_2021-05-01,1.7005138
1071_2021-06-01,1.6931735
1071_2021-07-01,1.7151945
1071_2021-08-01,1.7274284
1071_2021-09-01,1.7249817
1071_2021-10-01,1.7176414
1071_2021-11-01,1.7396623
1071_2021-12-01,1.7518963
1071_2022-01-01,1.7628362
1071_2022-02-01,1.7823961
1071_2022-03-01,1.7701712
1071_2022-04-01,1.7677262
1071_2022-05-01,1.7701712
1071_2022-06-01,1.7726161
1071_2022-07-01,1.797066
1071_2022-08-01,1.794621
1071_2022-09-01,1.814181
1071_2022-10-01,1.7799511
1073_2019-08-01,6.069417
1073_2019-09-01,6.0820336
1073_2019-10-01,6.1317101
1073_2019-11-01,6.168376
1073_2019-12-01,6.1559567
1073_2020-01-01,6.147562
1073_2020-02-01,6.0356054
1073_2020-03-01,6.0515432
1073_2020-04-01,6.1326084
1073_2020-05-01,6.1678281
1073_2020-06-01,6.2046223
1073_2020-07-01,6.2709303
1073_2020-08-01,6.2919836
1073_2020-09-01,6.3045764
1073_2020-10-01,6.3053632
1073_2020-11-01,6.2701435
1073_2020-12-01,6.2599115
1073_2021-01-01,6.2162857
1073_2021-02-01,6.1205144
1073_2021-03-01,6.1671219
1073_2021-04-01,6.2695794
1073_2021-05-01,6.2518806
1073_2021-06-01,6.2335916
1073_2021-07-01,6.2068462
1073_2021-08-01,6.2023234
1073_2021-09-01,6.177938
1073_2021-10-01,6.2066498
1073_2021-11-01,6.2988811
1073_2021-12-01,6.3315263
1073_2022-01-01,6.3254776
1073_2022-02-01,6.3547935
1073_2022-03-01,6.4163756
1073_2022-04-01,6.4258199
1073_2022-05-01,6.3732877
1073_2022-06-01,6.3809609
1073_2022-07-01,6.4811063
1073_2022-08-01,6.4677272
1073_2022-09-01,6.4791389
1073_2022-10-01,6.5080609
1075_2019-08-01,0.83234245
1075_2019-09-01,0.85063571
1075_2019-10-01,0.86892891
1075_2019-11-01,0.85063571
1075_2019-12-01,0.84148908
1075_2020-01-01,0.80971658
1075_2020-02-01,0.80971658
1075_2020-03-01,0.75450867
1075_2020-04-01,0.73610598
1075_2020-05-01,0.80051529
1075_2020-06-01,0.7821126
1075_2020-07-01,0.79131395
1075_2020-08-01,0.76370996
1075_2020-09-01,0.79131395
1075_2020-10-01,0.76370996
1075_2020-11-01,0.76370996
1075_2020-12-01,0.77291131
1075_2021-01-01,0.7844947
1075_2021-02-01,0.91370559
1075_2021-03-01,0.94139361
1075_2021-04-01,0.93216431
1075_2021-05-01,0.91370559
1075_2021-06-01,0.8767882
1075_2021-07-01,0.88601756
1075_2021-08-01,0.88601756
1075_2021-09-01,0.8767882
1075_2021-10-01,0.86755884
1075_2021-11-01,0.86755884
1075_2021-12-01,0.89524686
1075_2022-01-01,0.9155646
1075_2022-02-01,0.86932397
1075_2022-03-01,0.88782024
1075_2022-04-01,0.88782024
1075_2022-05-01,0.89706832
1075_2022-06-01,0.92481273
1075_2022-07-01,0.90631646
1075_2022-08-01,0.93406087
1075_2022-09-01,0.93406087
1075_2022-10-01,0.93406087
1077_2019-08-01,4.1523333
1077_2019-09-01,4.2985997
1077_2019-10-01,4.3595438
1077_2019-11-01,4.3825674
1077_2019-12-01,4.3771501
1077_2020-01-01,4.3192959
1077_2020-02-01,4.2220812
1077_2020-03-01,4.301743
1077_2020-04-01,4.3152452
1077_2020-05-01,4.349
1077_2020-06-01,4.3665528
1077_2020-07-01,4.3679032
1077_2020-08-01,4.3422494
1077_2020-09-01,4.3571014
1077_2020-10-01,4.3598018
1077_2020-11-01,4.3530507
1077_2020-12-01,4.2895913
1077_2021-01-01,4.1819873
1077_2021-02-01,4.2412486
1077_2021-03-01,4.2587581
1077_2021-04-01,4.2358613
1077_2021-05-01,4.2547174
1077_2021-06-01,4.2762671
1077_2021-07-01,4.2412486
1077_2021-08-01,4.239902
1077_2021-09-01,4.2170053
1077_2021-10-01,4.2466364
1077_2021-11-01,4.2425957
1077_2021-12-01,4.2143116
1077_2022-01-01,4.1542587
1077_2022-02-01,4.1623073
1077_2022-03-01,4.1703553
1077_2022-04-01,4.1703553
1077_2022-05-01,4.151576
1077_2022-06-01,4.1824279
1077_2022-07-01,4.1341381
1077_2022-08-01,4.0684104
1077_2022-09-01,4.1032863
1077_2022-10-01,4.0402412
1079_2019-08-01,1.2554711
1079_2019-09-01,1.1940413
1079_2019-10-01,1.2170775
1079_2019-11-01,1.2055594
1079_2019-12-01,1.2055594
1079_2020-01-01,1.2105324
1079_2020-02-01,1.202822
1079_2020-03-01,1.2298084
1079_2020-04-01,1.2375188
1079_2020-05-01,1.2259532
1079_2020-06-01,1.2259532
1079_2020-07-01,1.2452292
1079_2020-08-01,1.2645051
1079_2020-09-01,1.222098
1079_2020-10-01,1.1835461
1079_2020-11-01,1.1758356
1079_2020-12-01,1.1758356
1079_2021-01-01,1.178744
1079_2021-02-01,1.2251208
1079_2021-03-01,1.2599034
1079_2021-04-01,1.2676328
1079_2021-05-01,1.2676328
1079_2021-06-01,1.279227
1079_2021-07-01,1.294686
1079_2021-08-01,1.3024155
1079_2021-09-01,1.3333334
1079_2021-10-01,1.3603865
1079_2021-11-01,1.3410628
1079_2021-12-01,1.3333334
1079_2022-01-01,1.3471663
1079_2022-02-01,1.3432951
1079_2022-03-01,1.3549086
1079_2022-04-01,1.362651
1079_2022-05-01,1.3355528
1079_2022-06-01,1.339424
1079_2022-07-01,1.3587798
1079_2022-08-01,1.339424
1079_2022-09-01,1.3471663
1079_2022-10-01,1.3549086
1081_2019-08-01,3.975301
1081_2019-09-01,3.9492335
1081_2019-10-01,3.9590087
1081_2019-11-01,3.9728572
1081_2019-12-01,3.9638965
1081_2020-01-01,3.8901546
1081_2020-02-01,3.8269978
1081_2020-03-01,3.8062117
1081_2020-04-01,3.8669705
1081_2020-05-01,3.8693688
1081_2020-06-01,3.876564
1081_2020-07-01,3.8997481
1081_2020-08-01,3.957309
1081_2020-09-01,3.9645042
1081_2020-10-01,3.9533117
1081_2020-11-01,3.9301276
1081_2020-12-01,3.9085422
1081_2021-01-01,3.8441513
1081_2021-02-01,3.8236408
1081_2021-03-01,3.8236408
1081_2021-04-01,3.8307407
1081_2021-05-01,3.8228519
1081_2021-06-01,3.8015525
1081_2021-07-01,3.8015525
1081_2021-08-01,3.8078635
1081_2021-09-01,3.7692089
1081_2021-10-01,3.7731533
1081_2021-11-01,3.8449402
1081_2021-12-01,3.8891168
1081_2022-01-01,3.8338337
1081_2022-02-01,3.8625312
1081_2022-03-01,3.8935554
1081_2022-04-01,3.9059651
1081_2022-05-01,3.8989847
1081_2022-06-01,3.928458
1081_2022-07-01,4.0083456
1081_2022-08-01,3.9881797
1081_2022-09-01,4.0129991
1081_2022-10-01,4.0300627
1083_2019-08-01,2.8974602
1083_2019-09-01,2.9159155
1083_2019-10-01,2.9187548
1083_2019-11-01,2.9485669
1083_2019-12-01,2.944308
1083_2020-01-01,2.8531547
1083_2020-02-01,2.7959239
1083_2020-03-01,2.7847571
1083_2020-04-01,2.7889447
1083_2020-05-01,2.7973199
1083_2020-06-01,2.8294249
1083_2020-07-01,2.8545506
1083_2020-08-01,2.8936348
1083_2020-09-01,2.9327192
1083_2020-10-01,2.9089894
1083_2020-11-01,2.881072
1083_2020-12-01,2.869905
1083_2021-01-01,2.7958548
1083_2021-02-01,2.7903862
1083_2021-03-01,2.798589
1083_2021-04-01,2.8190966
1083_2021-05-01,2.8081594
1083_2021-06-01,2.9106967
1083_2021-07-01,2.9038608
1083_2021-08-01,2.9161654
1083_2021-09-01,2.9339385
1083_2021-10-01,2.9489775
1083_2021-11-01,2.9708521
1083_2021-12-01,2.9763207
1083_2022-01-01,2.9037411
1083_2022-02-01,2.9130609
1083_2022-03-01,2.9223804
1083_2022-04-01,2.9250433
1083_2022-05-01,2.9356942
1083_2022-06-01,2.962322
1083_2022-07-01,2.9889495
1083_2022-08-01,2.9077353
1083_2022-09-01,2.9237118
1083_2022-10-01,2.9556651
1085_2019-08-01,1.0270541
1085_2019-09-01,1.0646293
1085_2019-10-01,1.0646293
1085_2019-11-01,1.0270541
1085_2019-12-01,1.0145291
1085_2020-01-01,1.0118897
1085_2020-02-01,1.037187
1085_2020-03-01,1.0498356
1085_2020-04-01,1.0751328
1085_2020-05-01,1.0624841
1085_2020-06-01,1.0751328
1085_2020-07-01,1.10043
1085_2020-08-01,1.1130787
1085_2020-09-01,1.1383759
1085_2020-10-01,1.1257273
1085_2020-11-01,1.1130787
1085_2020-12-01,1.1130787
1085_2021-01-01,1.1142418
1085_2021-02-01,1.3319672
1085_2021-03-01,1.3063525
1085_2021-04-01,1.3831967
1085_2021-05-01,1.4088115
1085_2021-06-01,1.4216188
1085_2021-07-01,1.4472336
1085_2021-08-01,1.4472336
1085_2021-09-01,1.3960041
1085_2021-10-01,1.3831967
1085_2021-11-01,1.4088115
1085_2021-12-01,1.4216188
1085_2022-01-01,1.4509652
1085_2022-02-01,1.3861899
1085_2022-03-01,1.399145
1085_2022-04-01,1.3861899
1085_2022-05-01,1.399145
1085_2022-06-01,1.3473247
1085_2022-07-01,1.399145
1085_2022-08-01,1.3473247
1085_2022-09-01,1.3473247
1085_2022-10-01,1.4121
1087_2019-08-01,1.6765411
1087_2019-09-01,1.6702383
1087_2019-10-01,1.6828438
1087_2019-11-01,1.708055
1087_2019-12-01,1.6954494
1087_2020-01-01,1.7451895
1087_2020-02-01,1.7771528
1087_2020-03-01,1.8027233
1087_2020-04-01,1.8155085
1087_2020-05-01,1.860257
1087_2020-06-01,1.8219012
1087_2020-07-01,1.8538643
1087_2020-08-01,1.9177907
1087_2020-09-01,1.8986129
1087_2020-10-01,1.8730422
1087_2020-11-01,1.9177907
1087_2020-12-01,1.8986129
1087_2021-01-01,1.8822769
1087_2021-02-01,1.7529107
1087_2021-03-01,1.7399741
1087_2021-04-01,1.7270375
1087_2021-05-01,1.714101
1087_2021-06-01,1.6817594
1087_2021-07-01,1.7076325
1087_2021-08-01,1.7205693
1087_2021-09-01,1.7399741
1087_2021-10-01,1.7335058
1087_2021-11-01,1.7076325
1087_2021-12-01,1.7205693
1087_2022-01-01,1.7641658
1087_2022-02-01,1.8035152
1087_2022-03-01,1.8428646
1087_2022-04-01,1.8756558
1087_2022-05-01,1.8559811
1087_2022-06-01,1.8428646
1087_2022-07-01,1.8953305
1087_2022-08-01,1.8297482
1087_2022-09-01,1.8559811
1087_2022-10-01,1.8822141
1089_2019-08-01,6.2596607
1089_2019-09-01,6.3110619
1089_2019-10-01,6.2789817
1089_2019-11-01,6.3117909
1089_2019-12-01,6.2680449
1089_2020-01-01,6.2321053
1089_2020-02-01,6.1498394
1089_2020-03-01,6.1692381
1089_2020-04-01,6.2604852
1089_2020-05-01,6.3000016
1089_2020-06-01,6.3312559
1089_2020-07-01,6.4214253
1089_2020-08-01,6.4641747
1089_2020-09-01,6.4789038
1089_2020-10-01,6.4720778
